customer_id,name,email,city,signup_channel,signup_date,age,gender,recency,frequency,monetary,RFM_score,rfm_segment,cluster,segment_label
3611,customer_2610,customer2610.gmail.com,Hyderabad,Organic,2022-02-23,42,Others,53.0,3.0,2624.17,14.0,champions,0.0,High Value
3612,customer_2611,customer2611.gmail.com,Chennai,Organic,2022-11-04,27,F,38.0,4.0,1374.3,15.0,champions,3.0,Loyal
3613,customer_2612,customer2612.gmail.com,Bengaluru,Email,2024-06-18,50,F,918.0,2.0,431.78,5.0,Hibernating,2.0,Lost
3614,customer_2613,customer2613.gmail.com,Mumbai,Paid Social,2024-12-12,64,M,872.0,1.0,471.03,4.0,Lost,2.0,Lost
3615,customer_2614,customer2614.gmail.com,Chennai,SMS,2022-03-31,60,M,544.0,6.0,2813.9,12.0,At-Risk,0.0,High Value
3616,customer_2615,customer2615.gmail.com,Delhi,Google Search,2024-12-04,42,M,245.0,2.0,675.08,8.0,Potential Loyalists,1.0,At-Risk
3617,customer_2616,customer2616.gmail.com,Chennai,Paid Social,2024-01-19,18,M,348.0,2.0,329.14,7.0,Hibernating,1.0,At-Risk
3618,customer_2617,customer2617.gmail.com,Pune,SMS,2024-10-06,31,M,668.0,3.0,1932.37,10.0,Cannot Lose Them,4.0,Potential
3619,customer_2618,customer2618.gmail.com,Mumbai,Paid Social,2024-10-07,28,M,208.0,2.0,1226.91,9.0,Potential Loyalists,1.0,At-Risk
3620,customer_2619,customer2619.gmail.com,Chennai,Email,2024-11-23,43,M,14.0,8.0,3470.11,15.0,champions,0.0,High Value
3621,customer_2620,customer2620.gmail.com,Delhi,Email,2022-05-19,56,Others,,,,,,,No Purchase
3622,customer_2621,customer2621.gmail.com,Mumbai,Paid Social,2022-02-18,21,M,671.0,2.0,550.14,5.0,Hibernating,2.0,Lost
3623,customer_2622,customer2622.gmail.com,Hyderabad,Paid Social,2023-02-28,31,M,812.0,2.0,339.82,5.0,Hibernating,2.0,Lost
3624,customer_2623,customer2623.gmail.com,Chennai,SMS,2024-08-04,45,F,491.0,3.0,534.4200000000001,8.0,At-Risk,4.0,Potential
3625,customer_2624,customer2624.gmail.com,Hyderabad,Google Search,2022-04-29,25,F,,,,,,,No Purchase
3626,customer_2625,customer2625.gmail.com,Bengaluru,Organic,2022-08-20,40,M,,,,,,,No Purchase
3627,customer_2626,customer2626.gmail.com,Bengaluru,Google Search,2023-10-30,45,F,15.0,4.0,930.79,14.0,champions,3.0,Loyal
3628,customer_2627,customer2627.gmail.com,Mumbai,SMS,2024-11-27,57,M,,,,,,,No Purchase
3629,customer_2628,customer2628.gmail.com,Hyderabad,SMS,2024-05-22,39,F,643.0,3.0,703.67,8.0,Cannot Lose Them,4.0,Potential
3630,customer_2629,customer2629.gmail.com,Mumbai,Paid Social,2024-03-27,35,F,188.0,2.0,709.26,9.0,New Customers,1.0,At-Risk
3631,customer_2630,customer2630.gmail.com,Chennai,Email,2023-10-16,27,F,329.0,2.0,1718.1,10.0,Potential Loyalists,4.0,Potential
3632,customer_2631,customer2631.gmail.com,Delhi,Organic,2023-09-20,53,F,498.0,3.0,1325.96,10.0,At-Risk,4.0,Potential
3633,customer_2632,customer2632.gmail.com,Mumbai,Google Search,2022-01-22,24,F,364.0,1.0,163.83,4.0,Hibernating,1.0,At-Risk
3634,customer_2633,customer2633.gmail.com,Bengaluru,Organic,2024-04-04,33,M,396.0,4.0,1676.56,12.0,At-Risk,3.0,Loyal
3635,customer_2634,customer2634.gmail.com,Pune,Google Search,2022-12-07,56,M,215.0,6.0,2250.55,13.0,Loyal Customers,0.0,High Value
3636,customer_2635,customer2635.gmail.com,Delhi,Google Search,2024-03-19,62,M,83.0,4.0,1268.79,14.0,champions,3.0,Loyal
3637,customer_2636,customer2636.gmail.com,Bengaluru,Email,2024-07-21,20,M,491.0,2.0,968.98,8.0,At-Risk,4.0,Potential
3638,customer_2637,customer2637.gmail.com,Hyderabad,Organic,2024-04-29,58,F,43.0,3.0,593.4300000000001,12.0,Loyal Customers,3.0,Loyal
3639,customer_2638,customer2638.gmail.com,Mumbai,Email,2022-07-20,21,F,496.0,1.0,127.29,4.0,Hibernating,2.0,Lost
3640,customer_2639,customer2639.gmail.com,Bengaluru,SMS,2024-10-25,57,M,754.0,1.0,131.89,3.0,Lost,2.0,Lost
3641,customer_2640,customer2640.gmail.com,Chennai,Paid Social,2024-12-24,32,M,67.0,3.0,505.51,11.0,Loyal Customers,3.0,Loyal
3642,customer_2641,customer2641.gmail.com,Bengaluru,Paid Social,2024-06-29,52,F,113.0,3.0,726.25,11.0,Loyal Customers,3.0,Loyal
3643,customer_2642,customer2642.gmail.com,Hyderabad,Paid Social,2022-03-31,23,F,123.0,3.0,1793.78,13.0,champions,3.0,Loyal
3644,customer_2643,customer2643.gmail.com,Pune,SMS,2022-06-18,19,F,13.0,3.0,1092.3,13.0,champions,3.0,Loyal
3645,customer_2644,customer2644.gmail.com,Hyderabad,Paid Social,2023-12-26,34,F,497.0,1.0,102.2,4.0,Hibernating,2.0,Lost
3646,customer_2645,customer2645.gmail.com,Mumbai,SMS,2024-11-24,63,M,576.0,1.0,247.97,4.0,Hibernating,2.0,Lost
3647,customer_2646,customer2646.gmail.com,Chennai,Paid Social,2023-06-29,30,M,128.0,4.0,657.06,12.0,Loyal Customers,3.0,Loyal
3648,customer_2647,customer2647.gmail.com,Hyderabad,Google Search,2022-10-25,41,M,83.0,4.0,507.74,12.0,Loyal Customers,3.0,Loyal
3649,customer_2648,customer2648.gmail.com,Mumbai,Email,2022-12-09,31,F,76.0,5.0,1962.79,15.0,champions,0.0,High Value
3650,customer_2649,customer2649.gmail.com,Chennai,SMS,2024-01-01,25,F,223.0,2.0,374.23,7.0,Hibernating,1.0,At-Risk
3651,customer_2650,customer2650.gmail.com,Chennai,SMS,2024-02-01,27,F,42.0,5.0,2203.17,15.0,champions,0.0,High Value
3652,customer_2651,customer2651.gmail.com,Hyderabad,Email,2024-06-13,45,M,165.0,7.0,1495.4699999999998,14.0,champions,0.0,High Value
3653,customer_2652,customer2652.gmail.com,Pune,Google Search,2022-06-07,50,M,173.0,2.0,485.79,8.0,New Customers,1.0,At-Risk
3654,customer_2653,customer2653.gmail.com,Mumbai,Email,2022-10-08,44,F,161.0,2.0,554.36,8.0,New Customers,1.0,At-Risk
3655,customer_2654,customer2654.gmail.com,Mumbai,SMS,2023-06-09,19,M,206.0,1.0,321.31,6.0,Hibernating,1.0,At-Risk
3656,customer_2655,customer2655.gmail.com,Bengaluru,Paid Social,2022-12-11,53,F,421.0,2.0,587.9200000000001,7.0,At-Risk,1.0,At-Risk
3657,customer_2656,customer2656.gmail.com,Hyderabad,Paid Social,2023-06-08,40,M,66.0,2.0,386.77,9.0,New Customers,1.0,At-Risk
3658,customer_2657,customer2657.gmail.com,Bengaluru,Google Search,2022-06-01,49,M,181.0,2.0,376.08,8.0,New Customers,1.0,At-Risk
3659,customer_2658,customer2658.gmail.com,Delhi,SMS,2022-11-22,28,Others,30.0,1.0,137.28,7.0,New Customers,1.0,At-Risk
3660,customer_2659,customer2659.gmail.com,Mumbai,SMS,2023-08-08,41,M,139.0,3.0,661.04,11.0,Loyal Customers,3.0,Loyal
3661,customer_2660,customer2660.gmail.com,Pune,Google Search,2023-07-04,32,F,342.0,3.0,517.31,9.0,Loyal Customers,4.0,Potential
3662,customer_2661,customer2661.gmail.com,Pune,Organic,2024-05-04,42,F,252.0,4.0,1585.9299999999998,13.0,Loyal Customers,3.0,Loyal
3663,customer_2662,customer2662.gmail.com,Mumbai,Google Search,2024-10-19,39,F,992.0,2.0,639.2,6.0,Hibernating,2.0,Lost
3664,customer_2663,customer2663.gmail.com,Bengaluru,Email,2022-04-19,40,Others,16.0,2.0,286.3,8.0,New Customers,1.0,At-Risk
3665,customer_2664,customer2664.gmail.com,Mumbai,Email,2024-11-24,18,F,408.0,1.0,405.74,5.0,Hibernating,1.0,At-Risk
3666,customer_2665,customer2665.gmail.com,Delhi,Organic,2022-01-28,39,M,398.0,2.0,1468.64,9.0,At-Risk,4.0,Potential
3667,customer_2666,customer2666.gmail.com,Chennai,Email,2023-12-25,43,F,686.0,4.0,2672.07,11.0,Cannot Lose Them,0.0,High Value
3668,customer_2667,customer2667.gmail.com,Delhi,Google Search,2022-06-28,37,F,966.0,1.0,123.35,3.0,Lost,2.0,Lost
3669,customer_2668,customer2668.gmail.com,Delhi,Email,2023-09-25,27,F,14.0,1.0,428.14,8.0,New Customers,1.0,At-Risk
3670,customer_2669,customer2669.gmail.com,Mumbai,Google Search,2022-07-23,30,M,,,,,,,No Purchase
3671,customer_2670,customer2670.gmail.com,Chennai,Email,2024-07-31,38,M,969.0,1.0,84.21,3.0,Lost,2.0,Lost
3672,customer_2671,customer2671.gmail.com,Hyderabad,Email,2023-09-22,42,F,447.0,2.0,385.47,6.0,At-Risk,1.0,At-Risk
3673,customer_2672,customer2672.gmail.com,Bengaluru,Paid Social,2023-02-27,33,F,,,,,,,No Purchase
3674,customer_2673,customer2673.gmail.com,Pune,Paid Social,2023-01-12,32,F,357.0,3.0,407.58,9.0,Loyal Customers,4.0,Potential
3675,customer_2674,customer2674.gmail.com,Chennai,Google Search,2023-03-28,22,M,785.0,2.0,647.4,6.0,Hibernating,2.0,Lost
3676,customer_2675,customer2675.gmail.com,Hyderabad,Organic,2023-03-07,41,M,104.0,4.0,943.76,13.0,champions,3.0,Loyal
3677,customer_2676,customer2676.gmail.com,Chennai,Paid Social,2022-08-19,44,Others,51.0,3.0,599.14,12.0,Loyal Customers,3.0,Loyal
3678,customer_2677,customer2677.gmail.com,Mumbai,Google Search,2022-09-03,62,F,123.0,1.0,181.66,6.0,New Customers,1.0,At-Risk
3679,customer_2678,customer2678.gmail.com,Bengaluru,Google Search,2022-10-31,51,F,334.0,2.0,204.3,6.0,Hibernating,1.0,At-Risk
3680,customer_2679,customer2679.gmail.com,Chennai,Paid Social,2023-03-10,57,M,901.0,2.0,647.47,6.0,Hibernating,2.0,Lost
3681,customer_2680,customer2680.gmail.com,Mumbai,Organic,2024-03-27,18,M,496.0,2.0,259.41,5.0,At-Risk,1.0,At-Risk
3682,customer_2681,customer2681.gmail.com,Pune,Email,2023-04-05,51,F,853.0,1.0,404.78,4.0,Lost,2.0,Lost
3683,customer_2682,customer2682.gmail.com,Mumbai,Organic,2022-03-21,58,M,238.0,2.0,428.16,7.0,Hibernating,1.0,At-Risk
3684,customer_2683,customer2683.gmail.com,Mumbai,Paid Social,2022-03-17,43,F,46.0,3.0,497.21,11.0,Loyal Customers,3.0,Loyal
3685,customer_2684,customer2684.gmail.com,Hyderabad,Google Search,2022-08-06,29,M,158.0,4.0,1158.89,13.0,champions,3.0,Loyal
3686,customer_2685,customer2685.gmail.com,Mumbai,Paid Social,2022-02-09,26,M,113.0,1.0,124.58,6.0,New Customers,1.0,At-Risk
3687,customer_2686,customer2686.gmail.com,Pune,Paid Social,2024-12-17,50,M,566.0,1.0,121.4,4.0,Hibernating,2.0,Lost
3688,customer_2687,customer2687.gmail.com,Hyderabad,Paid Social,2022-06-27,57,F,15.0,4.0,1457.46,15.0,champions,3.0,Loyal
3689,customer_2688,customer2688.gmail.com,Mumbai,Paid Social,2024-06-13,44,F,343.0,4.0,1039.09,12.0,Loyal Customers,3.0,Loyal
3690,customer_2689,customer2689.gmail.com,Mumbai,Organic,2022-04-21,24,F,196.0,2.0,662.33,9.0,New Customers,1.0,At-Risk
3691,customer_2690,customer2690.gmail.com,Delhi,SMS,2023-12-21,40,M,99.0,3.0,1021.04,12.0,champions,3.0,Loyal
3692,customer_2691,customer2691.gmail.com,Chennai,Paid Social,2023-08-26,45,M,506.0,1.0,438.34,5.0,Hibernating,2.0,Lost
3693,customer_2692,customer2692.gmail.com,Delhi,Organic,2022-10-16,59,M,136.0,2.0,551.4,8.0,New Customers,1.0,At-Risk
3694,customer_2693,customer2693.gmail.com,Hyderabad,Organic,2024-07-10,50,M,,,,,,,No Purchase
3695,customer_2694,customer2694.gmail.com,Chennai,Paid Social,2023-04-07,32,M,237.0,3.0,477.4699999999999,9.0,Loyal Customers,3.0,Loyal
3696,customer_2695,customer2695.gmail.com,Pune,Organic,2022-08-11,52,F,356.0,1.0,262.76,5.0,Hibernating,1.0,At-Risk
3697,customer_2696,customer2696.gmail.com,Mumbai,Paid Social,2023-06-12,42,F,280.0,3.0,475.33,9.0,Loyal Customers,1.0,At-Risk
3698,customer_2697,customer2697.gmail.com,Chennai,Google Search,2022-01-21,38,F,591.0,1.0,111.57,4.0,Hibernating,2.0,Lost
3699,customer_2698,customer2698.gmail.com,Chennai,Email,2023-01-21,22,F,430.0,1.0,161.63,4.0,Hibernating,1.0,At-Risk
3700,customer_2699,customer2699.gmail.com,Chennai,Organic,2024-08-12,50,F,357.0,2.0,797.86,8.0,Potential Loyalists,1.0,At-Risk
3701,customer_2700,customer2700.gmail.com,Bengaluru,SMS,2024-06-22,41,M,368.0,2.0,908.68,8.0,At-Risk,4.0,Potential
3702,customer_2701,customer2701.gmail.com,Hyderabad,SMS,2024-09-12,48,M,193.0,5.0,2607.85,14.0,champions,0.0,High Value
3703,customer_2702,customer2702.gmail.com,Chennai,Google Search,2023-05-28,35,F,,,,,,,No Purchase
3704,customer_2703,customer2703.gmail.com,Hyderabad,Organic,2022-08-07,48,M,439.0,2.0,613.87,7.0,At-Risk,4.0,Potential
3705,customer_2704,customer2704.gmail.com,Mumbai,Google Search,2024-05-09,20,F,466.0,2.0,578.58,7.0,At-Risk,4.0,Potential
3706,customer_2705,customer2705.gmail.com,Hyderabad,SMS,2024-05-19,51,F,238.0,2.0,518.38,7.0,Hibernating,1.0,At-Risk
3707,customer_2706,customer2706.gmail.com,Bengaluru,Google Search,2024-06-16,41,M,1051.0,1.0,314.96,3.0,Lost,2.0,Lost
3708,customer_2707,customer2707.gmail.com,Chennai,Paid Social,2023-12-19,61,F,,,,,,,No Purchase
3709,customer_2708,customer2708.gmail.com,Chennai,Email,2024-07-19,58,F,60.0,2.0,274.71000000000004,8.0,New Customers,1.0,At-Risk
3710,customer_2709,customer2709.gmail.com,Hyderabad,Paid Social,2023-06-27,58,M,152.0,3.0,3171.77,13.0,champions,0.0,High Value
3711,customer_2710,customer2710.gmail.com,Pune,Organic,2023-11-12,47,F,334.0,3.0,493.57,9.0,Loyal Customers,4.0,Potential
3712,customer_2711,customer2711.gmail.com,Chennai,SMS,2023-03-27,28,F,934.0,1.0,87.94,3.0,Lost,2.0,Lost
3713,customer_2712,customer2712.gmail.com,Chennai,Organic,2024-11-04,48,F,975.0,1.0,101.13,3.0,Lost,2.0,Lost
3714,customer_2713,customer2713.gmail.com,Bengaluru,Google Search,2022-06-15,43,F,298.0,3.0,653.18,10.0,Loyal Customers,3.0,Loyal
3715,customer_2714,customer2714.gmail.com,Chennai,Email,2022-07-26,43,M,920.0,1.0,307.15,3.0,Lost,2.0,Lost
3716,customer_2715,customer2715.gmail.com,Pune,Paid Social,2022-09-02,55,M,287.0,2.0,286.61,6.0,Hibernating,1.0,At-Risk
3717,customer_2716,customer2716.gmail.com,Delhi,Paid Social,2023-01-07,58,M,458.0,1.0,144.9,4.0,Hibernating,1.0,At-Risk
3718,customer_2717,customer2717.gmail.com,Delhi,Email,2024-10-12,54,M,550.0,1.0,474.32,5.0,Hibernating,2.0,Lost
3719,customer_2718,customer2718.gmail.com,Mumbai,Email,2023-12-22,43,F,24.0,2.0,1243.48,11.0,New Customers,3.0,Loyal
3720,customer_2719,customer2719.gmail.com,Mumbai,Google Search,2024-06-06,37,M,442.0,1.0,60.98,4.0,Hibernating,1.0,At-Risk
3721,customer_2720,customer2720.gmail.com,Hyderabad,Paid Social,2022-04-26,38,M,283.0,1.0,254.79,5.0,Hibernating,1.0,At-Risk
3722,customer_2721,customer2721.gmail.com,Delhi,SMS,2024-09-17,30,Others,601.0,1.0,83.19,3.0,Lost,2.0,Lost
3723,customer_2722,customer2722.gmail.com,Hyderabad,Email,2022-01-05,63,M,25.0,1.0,137.91,7.0,New Customers,1.0,At-Risk
3724,customer_2723,customer2723.gmail.com,Hyderabad,Google Search,2024-02-09,35,F,364.0,7.0,1420.28,12.0,At-Risk,0.0,High Value
3725,customer_2724,customer2724.gmail.com,Pune,Email,2023-05-29,57,M,,,,,,,No Purchase
3726,customer_2725,customer2725.gmail.com,Bengaluru,Organic,2024-09-12,43,M,893.0,3.0,554.11,7.0,Hibernating,2.0,Lost
3727,customer_2726,customer2726.gmail.com,Pune,Email,2024-11-26,19,M,189.0,5.0,2182.71,14.0,champions,0.0,High Value
3728,customer_2727,customer2727.gmail.com,Pune,Organic,2024-01-01,34,M,364.0,2.0,806.55,7.0,At-Risk,4.0,Potential
3729,customer_2728,customer2728.gmail.com,Pune,Organic,2022-04-09,60,M,663.0,1.0,440.02,4.0,Lost,2.0,Lost
3730,customer_2729,customer2729.gmail.com,Chennai,SMS,2022-06-01,43,F,,,,,,,No Purchase
3731,customer_2730,customer2730.gmail.com,Bengaluru,Organic,2024-11-13,55,F,621.0,1.0,223.21,3.0,Lost,2.0,Lost
3732,customer_2731,customer2731.gmail.com,Chennai,Organic,2022-12-17,48,M,49.0,3.0,1716.35,14.0,champions,3.0,Loyal
3733,customer_2732,customer2732.gmail.com,Pune,Organic,2022-02-09,38,M,977.0,1.0,358.08,4.0,Lost,2.0,Lost
3734,customer_2733,customer2733.gmail.com,Chennai,Email,2022-01-27,58,F,648.0,1.0,501.39,4.0,Lost,2.0,Lost
3735,customer_2734,customer2734.gmail.com,Chennai,Email,2023-10-08,50,M,28.0,3.0,1246.3,13.0,champions,3.0,Loyal
3736,customer_2735,customer2735.gmail.com,Mumbai,Google Search,2023-09-12,60,F,121.0,2.0,570.0799999999999,9.0,New Customers,1.0,At-Risk
3737,customer_2736,customer2736.gmail.com,Hyderabad,Paid Social,2024-02-29,29,F,948.0,1.0,341.69,4.0,Lost,2.0,Lost
3738,customer_2737,customer2737.gmail.com,Pune,SMS,2023-03-09,23,M,250.0,3.0,1259.59,11.0,Loyal Customers,3.0,Loyal
3739,customer_2738,customer2738.gmail.com,Delhi,Email,2023-01-22,40,F,645.0,1.0,53.35,3.0,Lost,2.0,Lost
3740,customer_2739,customer2739.gmail.com,Bengaluru,Google Search,2022-05-08,32,M,148.0,5.0,1829.37,14.0,champions,0.0,High Value
3741,customer_2740,customer2740.gmail.com,Hyderabad,Google Search,2022-12-02,42,F,,,,,,,No Purchase
3742,customer_2741,customer2741.gmail.com,Pune,SMS,2024-08-26,55,F,268.0,2.0,440.07,7.0,Hibernating,1.0,At-Risk
3743,customer_2742,customer2742.gmail.com,Bengaluru,Google Search,2023-11-20,48,M,296.0,2.0,458.97,7.0,Hibernating,1.0,At-Risk
3744,customer_2743,customer2743.gmail.com,Chennai,Email,2024-05-13,24,M,288.0,1.0,350.18,6.0,Hibernating,1.0,At-Risk
3745,customer_2744,customer2744.gmail.com,Bengaluru,Organic,2024-03-03,46,F,411.0,1.0,129.07,4.0,Hibernating,1.0,At-Risk
3746,customer_2745,customer2745.gmail.com,Delhi,Email,2024-01-01,49,F,619.0,3.0,942.73,9.0,Cannot Lose Them,4.0,Potential
3747,customer_2746,customer2746.gmail.com,Bengaluru,Google Search,2023-06-18,44,F,902.0,1.0,224.2,3.0,Lost,2.0,Lost
3748,customer_2747,customer2747.gmail.com,Hyderabad,Paid Social,2023-08-01,25,F,8.0,2.0,241.68,8.0,New Customers,1.0,At-Risk
3749,customer_2748,customer2748.gmail.com,Bengaluru,Paid Social,2022-10-31,22,F,143.0,4.0,753.0,12.0,Loyal Customers,3.0,Loyal
3750,customer_2749,customer2749.gmail.com,Pune,Organic,2022-06-30,25,F,68.0,2.0,941.01,11.0,New Customers,1.0,At-Risk
3751,customer_2750,customer2750.gmail.com,Mumbai,Google Search,2022-04-29,49,M,194.0,2.0,1300.79,10.0,New Customers,3.0,Loyal
3752,customer_2751,customer2751.gmail.com,Bengaluru,Organic,2024-08-07,23,M,814.0,2.0,444.67,5.0,Hibernating,2.0,Lost
3753,customer_2752,customer2752.gmail.com,Hyderabad,Organic,2023-07-05,45,F,460.0,3.0,660.71,9.0,At-Risk,4.0,Potential
3754,customer_2753,customer2753.gmail.com,Pune,Organic,2023-06-06,36,M,556.0,1.0,140.23,4.0,Hibernating,2.0,Lost
3755,customer_2754,customer2754.gmail.com,Chennai,Paid Social,2024-02-19,49,F,878.0,1.0,207.41,3.0,Lost,2.0,Lost
3756,customer_2755,customer2755.gmail.com,Bengaluru,SMS,2024-07-21,60,M,822.0,2.0,600.7,6.0,Hibernating,2.0,Lost
3757,customer_2756,customer2756.gmail.com,Bengaluru,Google Search,2024-02-24,61,F,99.0,3.0,817.3199999999999,11.0,Loyal Customers,3.0,Loyal
3758,customer_2757,customer2757.gmail.com,Pune,Organic,2023-01-22,34,M,140.0,3.0,873.1800000000001,11.0,Loyal Customers,3.0,Loyal
3759,customer_2758,customer2758.gmail.com,Bengaluru,Organic,2022-12-07,41,M,933.0,2.0,1126.42,7.0,Hibernating,2.0,Lost
3760,customer_2759,customer2759.gmail.com,Pune,Email,2022-07-06,28,F,139.0,3.0,702.92,11.0,Loyal Customers,3.0,Loyal
3761,customer_2760,customer2760.gmail.com,Delhi,Email,2024-01-22,29,M,208.0,2.0,463.41,7.0,Hibernating,1.0,At-Risk
3762,customer_2761,customer2761.gmail.com,Chennai,Email,2023-10-29,42,F,229.0,3.0,720.68,10.0,Loyal Customers,3.0,Loyal
3763,customer_2762,customer2762.gmail.com,Mumbai,Google Search,2023-03-05,56,F,10.0,4.0,722.12,13.0,Loyal Customers,3.0,Loyal
3764,customer_2763,customer2763.gmail.com,Bengaluru,SMS,2023-07-07,25,M,492.0,6.0,3606.6,12.0,At-Risk,0.0,High Value
3765,customer_2764,customer2764.gmail.com,Delhi,Google Search,2023-12-08,44,M,308.0,3.0,469.91,9.0,Loyal Customers,1.0,At-Risk
3766,customer_2765,customer2765.gmail.com,Pune,Google Search,2023-01-24,25,M,997.0,1.0,67.29,3.0,Lost,2.0,Lost
3767,customer_2766,customer2766.gmail.com,Mumbai,Paid Social,2023-03-23,43,M,,,,,,,No Purchase
3768,customer_2767,customer2767.gmail.com,Bengaluru,Google Search,2024-05-15,53,M,319.0,4.0,1503.55,13.0,Loyal Customers,3.0,Loyal
3769,customer_2768,customer2768.gmail.com,Chennai,Email,2024-05-02,38,M,,,,,,,No Purchase
3770,customer_2769,customer2769.gmail.com,Delhi,Email,2022-05-21,35,F,387.0,3.0,356.74,8.0,At-Risk,4.0,Potential
3771,customer_2770,customer2770.gmail.com,Pune,Organic,2023-08-24,34,F,139.0,5.0,1184.27,13.0,champions,3.0,Loyal
3772,customer_2771,customer2771.gmail.com,Bengaluru,Organic,2024-02-21,41,F,631.0,1.0,108.33,3.0,Lost,2.0,Lost
3773,customer_2772,customer2772.gmail.com,Delhi,Email,2022-09-10,40,M,606.0,1.0,186.46,3.0,Lost,2.0,Lost
3774,customer_2773,customer2773.gmail.com,Mumbai,Google Search,2023-04-11,32,M,634.0,1.0,177.06,3.0,Lost,2.0,Lost
3775,customer_2774,customer2774.gmail.com,Mumbai,Google Search,2024-04-08,57,F,384.0,1.0,107.58,4.0,Hibernating,1.0,At-Risk
3776,customer_2775,customer2775.gmail.com,Chennai,SMS,2024-06-17,30,M,5.0,1.0,163.32,7.0,New Customers,1.0,At-Risk
3777,customer_2776,customer2776.gmail.com,Chennai,Google Search,2024-06-17,42,F,90.0,2.0,370.52,9.0,New Customers,1.0,At-Risk
3778,customer_2777,customer2777.gmail.com,Delhi,Paid Social,2023-04-25,57,M,5.0,2.0,667.44,10.0,New Customers,1.0,At-Risk
3779,customer_2778,customer2778.gmail.com,Mumbai,Paid Social,2023-06-14,22,F,423.0,4.0,1289.49,11.0,At-Risk,4.0,Potential
3780,customer_2779,customer2779.gmail.com,Mumbai,Google Search,2023-11-03,56,F,,,,,,,No Purchase
3781,customer_2780,customer2780.gmail.com,Delhi,Organic,2024-03-22,22,F,210.0,6.0,1731.02,13.0,Loyal Customers,0.0,High Value
3782,customer_2781,customer2781.gmail.com,Pune,Organic,2022-12-15,31,F,305.0,4.0,1032.79,12.0,Loyal Customers,3.0,Loyal
3783,customer_2782,customer2782.gmail.com,Hyderabad,Organic,2022-10-20,18,M,513.0,1.0,129.76,4.0,Hibernating,2.0,Lost
3784,customer_2783,customer2783.gmail.com,Bengaluru,Paid Social,2022-04-09,52,F,337.0,4.0,1141.0,12.0,Loyal Customers,3.0,Loyal
3785,customer_2784,customer2784.gmail.com,Mumbai,Email,2022-10-10,34,F,610.0,1.0,372.98,4.0,Lost,2.0,Lost
3786,customer_2785,customer2785.gmail.com,Pune,SMS,2023-10-26,61,M,332.0,2.0,3466.91,10.0,Potential Loyalists,0.0,High Value
3787,customer_2786,customer2786.gmail.com,Pune,Organic,2023-03-16,42,Others,970.0,1.0,84.22,3.0,Lost,2.0,Lost
3788,customer_2787,customer2787.gmail.com,Chennai,Google Search,2024-09-21,37,M,721.0,1.0,222.8,3.0,Lost,2.0,Lost
3789,customer_2788,customer2788.gmail.com,Hyderabad,Email,2022-08-20,62,M,362.0,3.0,831.49,9.0,At-Risk,4.0,Potential
3790,customer_2789,customer2789.gmail.com,Delhi,SMS,2022-05-14,50,F,47.0,3.0,1479.03,14.0,champions,3.0,Loyal
3791,customer_2790,customer2790.gmail.com,Mumbai,Email,2023-03-31,34,F,313.0,1.0,1272.77,8.0,Hibernating,1.0,At-Risk
3792,customer_2791,customer2791.gmail.com,Bengaluru,Google Search,2022-07-25,49,M,145.0,2.0,571.76,10.0,Loyal Customers,1.0,At-Risk
3793,customer_2792,customer2792.gmail.com,Mumbai,Email,2024-11-06,44,F,,,,,,,No Purchase
3794,customer_2793,customer2793.gmail.com,Bengaluru,SMS,2024-08-14,48,M,42.0,4.0,1157.53,14.0,champions,3.0,Loyal
3795,customer_2794,customer2794.gmail.com,Bengaluru,Google Search,2024-01-16,34,F,535.0,1.0,48.44,4.0,Hibernating,2.0,Lost
3796,customer_2795,customer2795.gmail.com,Hyderabad,Paid Social,2022-02-13,40,F,264.0,4.0,1114.5,12.0,Loyal Customers,3.0,Loyal
3797,customer_2796,customer2796.gmail.com,Chennai,Email,2023-09-30,26,M,46.0,3.0,1691.69,14.0,champions,3.0,Loyal
3798,customer_2797,customer2797.gmail.com,Bengaluru,Google Search,2024-09-09,22,F,,,,,,,No Purchase
3799,customer_2798,customer2798.gmail.com,Delhi,Email,2024-02-16,55,F,299.0,3.0,1749.94,12.0,Loyal Customers,3.0,Loyal
3800,customer_2799,customer2799.gmail.com,Bengaluru,Google Search,2024-02-16,50,M,91.0,2.0,413.05,10.0,Loyal Customers,1.0,At-Risk
3801,customer_2800,customer2800.gmail.com,Pune,Organic,2023-06-08,59,M,135.0,3.0,904.23,12.0,champions,3.0,Loyal
3802,customer_2801,customer2801.gmail.com,Pune,Email,2024-04-14,20,F,524.0,1.0,209.17,4.0,Hibernating,2.0,Lost
3803,customer_2802,customer2802.gmail.com,Chennai,Organic,2023-05-27,44,F,296.0,1.0,787.22,7.0,Hibernating,1.0,At-Risk
3804,customer_2803,customer2803.gmail.com,Mumbai,Organic,2022-08-08,63,F,480.0,4.0,647.59,10.0,At-Risk,4.0,Potential
3805,customer_2804,customer2804.gmail.com,Bengaluru,Paid Social,2024-09-19,39,F,542.0,4.0,1081.65,11.0,At-Risk,4.0,Potential
3806,customer_2805,customer2805.gmail.com,Hyderabad,Organic,2024-07-06,61,M,190.0,4.0,748.68,12.0,Loyal Customers,3.0,Loyal
3807,customer_2806,customer2806.gmail.com,Bengaluru,Email,2022-08-17,38,M,,,,,,,No Purchase
